"","ID","gemeente","weight1","issue2","party"
"2263",22022,"enschede",1.3100070737263,"Criminaliteit & Veiligheid","weetikniet"
"2264",22022,"enschede",1.3100070737263,"Economie & Werkgelegenheid","weetikniet"
"2265",22022,"enschede",1.3100070737263,"Bouw & Wonen","weetikniet"
"2266",22023,"enschede",0.793392238324074,"Natuur & Milieu","cu"
"2267",22023,"enschede",0.793392238324074,"Onderwijs & Wetenschappen","cu"
"2268",22023,"enschede",0.793392238324074,"Criminaliteit & Veiligheid","cu"
"2269",22024,"enschede",0.935871537760698,"Criminaliteit & Veiligheid","cda"
"2270",22024,"enschede",0.935871537760698,"Criminaliteit & Veiligheid","pvda"
"2271",22024,"enschede",0.935871537760698,"Criminaliteit & Veiligheid","d66"
"2272",22024,"enschede",0.935871537760698,"Verkeer & Infrastructuur","vvd"
"2273",22024,"enschede",0.935871537760698,"Verkeer & Infrastructuur","pvda"
"2274",22024,"enschede",0.935871537760698,"Zorg & Welzijn","cda"
"2275",22024,"enschede",0.935871537760698,"Zorg & Welzijn","pvda"
"2276",22024,"enschede",0.935871537760698,"Zorg & Welzijn","cu"
"2277",22025,"enschede",1.3100070737263,"Onderwijs & Wetenschappen","weetikniet"
"2278",22025,"enschede",1.3100070737263,"Verkeer & Infrastructuur","weetikniet"
"2279",22025,"enschede",1.3100070737263,"Zorg & Welzijn","weetikniet"
"2280",22026,"enschede",0.935871537760698,"Verkeer & Infrastructuur","cda"
"2281",22026,"enschede",0.935871537760698,"Verkeer & Infrastructuur","vvd"
"2282",22026,"enschede",0.935871537760698,"Criminaliteit & Veiligheid","cda"
"2283",22026,"enschede",0.935871537760698,"Criminaliteit & Veiligheid","d66"
"2284",22026,"enschede",0.935871537760698,"Zorg & Welzijn","cda"
"2285",22026,"enschede",0.935871537760698,"Zorg & Welzijn","pvda"
"2286",22028,"enschede",1.3100070737263,"Bouw & Wonen","weetikniet"
"2287",22028,"enschede",1.3100070737263,"Natuur & Milieu","weetikniet"
"2288",22028,"enschede",1.3100070737263,"Bestuur & Democratie","dpe"
"2289",22029,"enschede",0.833653609499695,"Zorg & Welzijn","weetikniet"
"2290",22029,"enschede",0.833653609499695,"Onderwijs & Wetenschappen","weetikniet"
"2291",22029,"enschede",0.833653609499695,"Natuur & Milieu","bbe"
"2292",22030,"enschede",0.793392238324074,"Zorg & Welzijn","cda"
"2293",22030,"enschede",0.793392238324074,"Zorg & Welzijn","cu"
"2294",22030,"enschede",0.793392238324074,"Zorg & Welzijn","bbe"
"2295",22030,"enschede",0.793392238324074,"Economie & Werkgelegenheid","pvda"
"2296",22030,"enschede",0.793392238324074,"Economie & Werkgelegenheid","cu"
"2297",22030,"enschede",0.793392238324074,"Onderwijs & Wetenschappen","cda"
"2298",22030,"enschede",0.793392238324074,"Onderwijs & Wetenschappen","pvda"
"2299",22030,"enschede",0.793392238324074,"Onderwijs & Wetenschappen","cu"
"2300",22031,"enschede",1.11056849418776,"Criminaliteit & Veiligheid","weetikniet"
"2301",22031,"enschede",1.11056849418776,"Zorg & Welzijn","weetikniet"
"2302",22031,"enschede",1.11056849418776,"Natuur & Milieu","weetikniet"
"2303",22032,"enschede",1.11056849418776,"Verkeer & Infrastructuur","weetikniet"
"2304",22032,"enschede",1.11056849418776,"Criminaliteit & Veiligheid","weetikniet"
"2305",22032,"enschede",1.11056849418776,"Economie & Werkgelegenheid","weetikniet"
"2306",22033,"enschede",0.793392238324074,"Zorg & Welzijn","weetikniet"
"2307",22033,"enschede",0.793392238324074,"Onderwijs & Wetenschappen","weetikniet"
"2308",22033,"enschede",0.793392238324074,"Criminaliteit & Veiligheid","weetikniet"
"2309",22034,"enschede",0.983363143468961,"Bouw & Wonen","sp"
"2310",22034,"enschede",0.983363143468961,"Economie & Werkgelegenheid","vvd"
"2311",22034,"enschede",0.983363143468961,"Natuur & Milieu","gl"
"2312",22035,"enschede",0.983363143468961,"Economie & Werkgelegenheid","pvda"
"2313",22035,"enschede",0.983363143468961,"Economie & Werkgelegenheid","sp"
"2314",22035,"enschede",0.983363143468961,"Bestuur & Democratie","cda"
"2315",22035,"enschede",0.983363143468961,"Bestuur & Democratie","vvd"
"2316",22035,"enschede",0.983363143468961,"Bestuur & Democratie","gl"
"2317",22035,"enschede",0.983363143468961,"Bestuur & Democratie","pvda"
"2318",22035,"enschede",0.983363143468961,"Bestuur & Democratie","d66"
"2319",22035,"enschede",0.983363143468961,"Bestuur & Democratie","cu"
"2320",22035,"enschede",0.983363143468961,"Bestuur & Democratie","sp"
"2321",22035,"enschede",0.983363143468961,"Bestuur & Democratie","bbe"
"2322",22035,"enschede",0.983363143468961,"Bestuur & Democratie","ea"
"2323",22035,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","cda"
"2324",22035,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","vvd"
"2325",22035,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","gl"
"2326",22035,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","pvda"
"2327",22035,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","d66"
"2328",22035,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","cu"
"2329",22035,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","sp"
"2330",22035,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","ea"
"2331",22037,"enschede",0.935871537760698,"Kunst & Cultuur","weetikniet"
"2332",22037,"enschede",0.935871537760698,"Economie & Werkgelegenheid","weetikniet"
"2333",22037,"enschede",0.935871537760698,"Natuur & Milieu","gl"
"2334",22038,"enschede",0.833653609499695,"Criminaliteit & Veiligheid","pvda"
"2335",22038,"enschede",0.833653609499695,"Criminaliteit & Veiligheid","d66"
"2336",22038,"enschede",0.833653609499695,"Zorg & Welzijn","weetikniet"
"2337",22038,"enschede",0.833653609499695,"Natuur & Milieu","d66"
"2338",22039,"enschede",0.983363143468961,"Natuur & Milieu","gl"
"2339",22039,"enschede",0.983363143468961,"Natuur & Milieu","cu"
"2340",22039,"enschede",0.983363143468961,"Bouw & Wonen","cda"
"2341",22039,"enschede",0.983363143468961,"Bouw & Wonen","gl"
"2342",22039,"enschede",0.983363143468961,"Bouw & Wonen","pvda"
"2343",22039,"enschede",0.983363143468961,"Bouw & Wonen","d66"
"2344",22039,"enschede",0.983363143468961,"Economie & Werkgelegenheid","vvd"
"2345",22039,"enschede",0.983363143468961,"Economie & Werkgelegenheid","pvda"
"2346",22040,"enschede",0.793392238324074,"Onderwijs & Wetenschappen","weetikniet"
"2347",22040,"enschede",0.793392238324074,"Zorg & Welzijn","weetikniet"
"2348",22040,"enschede",0.793392238324074,"Natuur & Milieu","weetikniet"
"2349",22041,"enschede",0.793392238324074,"Verkeer & Infrastructuur","weetikniet"
"2350",22041,"enschede",0.793392238324074,"Bestuur & Democratie","weetikniet"
"2351",22041,"enschede",0.793392238324074,"Bouw & Wonen","weetikniet"
"2352",22042,"enschede",0.935871537760698,"Criminaliteit & Veiligheid","weetikniet"
"2353",22042,"enschede",0.935871537760698,"Zorg & Welzijn","weetikniet"
"2354",22042,"enschede",0.935871537760698,"Natuur & Milieu","weetikniet"
"2355",22043,"enschede",0.935871537760698,"Zorg & Welzijn","weetikniet"
"2356",22043,"enschede",0.935871537760698,"Criminaliteit & Veiligheid","weetikniet"
"2357",22045,"enschede",1.3100070737263,"Zorg & Welzijn","ea"
"2358",22045,"enschede",1.3100070737263,"Onderwijs & Wetenschappen","ea"
"2359",22045,"enschede",1.3100070737263,"Criminaliteit & Veiligheid","pvv"
"2360",22046,"enschede",0.983363143468961,"Economie & Werkgelegenheid","vvd"
"2361",22046,"enschede",0.983363143468961,"Economie & Werkgelegenheid","vvd"
"2362",22046,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","weetikniet"
"2363",22047,"enschede",0.833653609499695,"Criminaliteit & Veiligheid","vvd"
"2364",22047,"enschede",0.833653609499695,"Criminaliteit & Veiligheid","bbe"
"2365",22048,"enschede",0.983363143468961,"Economie & Werkgelegenheid","weetikniet"
"2366",22048,"enschede",0.983363143468961,"Bestuur & Democratie","bbe"
"2367",22048,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","bbe"
"2368",22049,"enschede",0.833653609499695,"Zorg & Welzijn","pvda"
"2369",22049,"enschede",0.833653609499695,"Verkeer & Infrastructuur","pvda"
"2370",22049,"enschede",0.833653609499695,"Bouw & Wonen","bbe"
"2371",22050,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","gl"
"2372",22050,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","cu"
"2373",22050,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","sp"
"2374",22050,"enschede",0.983363143468961,"Zorg & Welzijn","cda"
"2375",22050,"enschede",0.983363143468961,"Zorg & Welzijn","sp"
"2376",22050,"enschede",0.983363143468961,"Zorg & Welzijn","ea"
"2377",22050,"enschede",0.983363143468961,"Economie & Werkgelegenheid","cda"
"2378",22050,"enschede",0.983363143468961,"Economie & Werkgelegenheid","pvda"
"2379",22050,"enschede",0.983363143468961,"Economie & Werkgelegenheid","bbe"
"2380",22051,"enschede",0.833653609499695,"Criminaliteit & Veiligheid","sp"
"2381",22051,"enschede",0.833653609499695,"Criminaliteit & Veiligheid","bbe"
"2382",22051,"enschede",0.833653609499695,"Zorg & Welzijn","sp"
"2383",22051,"enschede",0.833653609499695,"Bestuur & Democratie","sp"
"2384",22052,"enschede",0.935871537760698,"Criminaliteit & Veiligheid","pvv"
"2385",22052,"enschede",0.935871537760698,"Natuur & Milieu","pvv"
"2386",22052,"enschede",0.935871537760698,"Verkeer & Infrastructuur","pvv"
"2387",22053,"enschede",0.793392238324074,"Economie & Werkgelegenheid","pvv"
"2388",22053,"enschede",0.793392238324074,"Economie & Werkgelegenheid","bbe"
"2389",22053,"enschede",0.793392238324074,"Onderwijs & Wetenschappen","pvv"
"2390",22053,"enschede",0.793392238324074,"Onderwijs & Wetenschappen","bbe"
"2391",22053,"enschede",0.793392238324074,"Criminaliteit & Veiligheid","pvv"
"2392",22053,"enschede",0.793392238324074,"Criminaliteit & Veiligheid","bbe"
"2393",22054,"enschede",0.793392238324074,"Bestuur & Democratie","weetikniet"
"2394",22054,"enschede",0.793392238324074,"Criminaliteit & Veiligheid","weetikniet"
"2395",22054,"enschede",0.793392238324074,"Natuur & Milieu","weetikniet"
"2396",22055,"enschede",0.935871537760698,"Kunst & Cultuur","d66"
"2397",22055,"enschede",0.935871537760698,"Economie & Werkgelegenheid","d66"
"2398",22055,"enschede",0.935871537760698,"Zorg & Welzijn","d66"
"2399",22056,"enschede",0.793392238324074,"Criminaliteit & Veiligheid","vvd"
"2400",22056,"enschede",0.793392238324074,"Zorg & Welzijn","pvda"
"2401",22056,"enschede",0.793392238324074,"Economie & Werkgelegenheid","vvd"
"2402",22057,"enschede",0.935871537760698,"Verkeer & Infrastructuur","weetikniet"
"2403",22057,"enschede",0.935871537760698,"Criminaliteit & Veiligheid","weetikniet"
"2404",22057,"enschede",0.935871537760698,"Economie & Werkgelegenheid","weetikniet"
"2405",22058,"enschede",0.793392238324074,"Verkeer & Infrastructuur","weetikniet"
"2406",22058,"enschede",0.793392238324074,"Economie & Werkgelegenheid","weetikniet"
"2407",22058,"enschede",0.793392238324074,"Criminaliteit & Veiligheid","weetikniet"
"2408",22059,"enschede",1.11056849418776,"Economie & Werkgelegenheid","weetikniet"
"2409",22059,"enschede",1.11056849418776,"Economie & Werkgelegenheid","weetikniet"
"2410",22059,"enschede",1.11056849418776,"Criminaliteit & Veiligheid","vvd"
"2411",22060,"enschede",0.935871537760698,"Verkeer & Infrastructuur","vvd"
"2412",22060,"enschede",0.935871537760698,"Verkeer & Infrastructuur","gl"
"2413",22060,"enschede",0.935871537760698,"Verkeer & Infrastructuur","cu"
"2414",22060,"enschede",0.935871537760698,"Kunst & Cultuur","vvd"
"2415",22060,"enschede",0.935871537760698,"Kunst & Cultuur","bbe"
"2416",22062,"enschede",1.3100070737263,"Criminaliteit & Veiligheid","weetikniet"
"2417",22062,"enschede",1.3100070737263,"Bouw & Wonen","weetikniet"
"2418",22062,"enschede",1.3100070737263,"Bestuur & Democratie","weetikniet"
"2419",22063,"enschede",0.935871537760698,"Natuur & Milieu","weetikniet"
"2420",22063,"enschede",0.935871537760698,"Zorg & Welzijn","weetikniet"
"2421",22063,"enschede",0.935871537760698,"Economie & Werkgelegenheid","weetikniet"
"2422",22064,"enschede",0.793392238324074,"Criminaliteit & Veiligheid","weetikniet"
"2423",22064,"enschede",0.793392238324074,"Verkeer & Infrastructuur","weetikniet"
"2424",22064,"enschede",0.793392238324074,"Zorg & Welzijn","weetikniet"
"2425",22065,"enschede",0.983363143468961,"Zorg & Welzijn","cu"
"2426",22065,"enschede",0.983363143468961,"Natuur & Milieu","cu"
"2427",22065,"enschede",0.983363143468961,"Onderwijs & Wetenschappen","cu"
"2428",22066,"enschede",0.793392238324074,"Zorg & Welzijn","weetikniet"
"2429",22066,"enschede",0.793392238324074,"Criminaliteit & Veiligheid","weetikniet"
"2430",22066,"enschede",0.793392238324074,"Economie & Werkgelegenheid","weetikniet"
"2431",22067,"enschede",0.983363143468961,"Verkeer & Infrastructuur","sp"
"2432",22067,"enschede",0.983363143468961,"Bouw & Wonen","cda"
"2433",22068,"enschede",0.833653609499695,"Criminaliteit & Veiligheid","weetikniet"
"2434",22068,"enschede",0.833653609499695,"Onderwijs & Wetenschappen","sp"
"2435",22068,"enschede",0.833653609499695,"Verkeer & Infrastructuur","weetikniet"
"2436",22069,"enschede",0.983363143468961,"Kunst & Cultuur","pvda"
"2437",22069,"enschede",0.983363143468961,"Zorg & Welzijn","pvda"
"2438",22069,"enschede",0.983363143468961,"Zorg & Welzijn","sp"
"2439",22069,"enschede",0.983363143468961,"Bouw & Wonen","pvda"
"2440",22069,"enschede",0.983363143468961,"Bouw & Wonen","sp"
"2441",22070,"enschede",0.833653609499695,"Bestuur & Democratie","pvda"
"2442",22070,"enschede",0.833653609499695,"Bestuur & Democratie","d66"
"2443",22070,"enschede",0.833653609499695,"Criminaliteit & Veiligheid","pvda"
"2444",22070,"enschede",0.833653609499695,"Criminaliteit & Veiligheid","d66"
"2445",22070,"enschede",0.833653609499695,"Zorg & Welzijn","pvda"
"2446",22070,"enschede",0.833653609499695,"Zorg & Welzijn","d66"
"2447",22071,"enschede",1.11056849418776,"Verkeer & Infrastructuur","weetikniet"
"2448",22071,"enschede",1.11056849418776,"Criminaliteit & Veiligheid","weetikniet"
"2449",22071,"enschede",1.11056849418776,"Zorg & Welzijn","weetikniet"
"2450",22072,"enschede",1.11056849418776,"Criminaliteit & Veiligheid","weetikniet"
"2451",22072,"enschede",1.11056849418776,"Zorg & Welzijn","weetikniet"
"2452",22075,"enschede",0.793392238324074,"Zorg & Welzijn","gl"
"2453",22075,"enschede",0.793392238324074,"Verkeer & Infrastructuur","bbe"
"2454",22075,"enschede",0.793392238324074,"Criminaliteit & Veiligheid","ea"
"2455",22076,"enschede",1.3100070737263,"Kunst & Cultuur","weetikniet"
"2456",22076,"enschede",1.3100070737263,"Natuur & Milieu","gl"
"2457",22076,"enschede",1.3100070737263,"Verkeer & Infrastructuur","gl"
"2458",22077,"enschede",1.11056849418776,"Kunst & Cultuur","weetikniet"
"2459",22077,"enschede",1.11056849418776,"Zorg & Welzijn","weetikniet"
"2460",22077,"enschede",1.11056849418776,"Verkeer & Infrastructuur","weetikniet"
"2461",22078,"enschede",0.935871537760698,"Economie & Werkgelegenheid","vvd"
"2462",22078,"enschede",0.935871537760698,"Economie & Werkgelegenheid","pvda"
"2463",22078,"enschede",0.935871537760698,"Economie & Werkgelegenheid","d66"
"2464",22078,"enschede",0.935871537760698,"Zorg & Welzijn","pvda"
"2465",22078,"enschede",0.935871537760698,"Economie & Werkgelegenheid","vvd"
"2466",22078,"enschede",0.935871537760698,"Economie & Werkgelegenheid","pvda"
"2467",22079,"enschede",0.935871537760698,"Onderwijs & Wetenschappen","weetikniet"
"2468",22079,"enschede",0.935871537760698,"Economie & Werkgelegenheid","weetikniet"
"2469",22079,"enschede",0.935871537760698,"Criminaliteit & Veiligheid","pvv"
"2470",22079,"enschede",0.935871537760698,"Criminaliteit & Veiligheid","bbe"
"2471",22080,"enschede",0.793392238324074,"Bestuur & Democratie","weetikniet"
"2472",22080,"enschede",0.793392238324074,"Verkeer & Infrastructuur","bbe"
"2473",22080,"enschede",0.793392238324074,"Natuur & Milieu","gl"
"2474",22081,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","denk"
"2475",22081,"enschede",0.983363143468961,"Bestuur & Democratie","weetikniet"
"2476",22081,"enschede",0.983363143468961,"Economie & Werkgelegenheid","weetikniet"
"2477",22082,"enschede",0.833653609499695,"Zorg & Welzijn","weetikniet"
"2478",22082,"enschede",0.833653609499695,"Criminaliteit & Veiligheid","weetikniet"
"2479",22083,"enschede",0.935871537760698,"Zorg & Welzijn","ea"
"2480",22083,"enschede",0.935871537760698,"Economie & Werkgelegenheid","vvd"
"2481",22083,"enschede",0.935871537760698,"Bouw & Wonen","vvd"
"2482",22084,"enschede",1.3100070737263,"Economie & Werkgelegenheid","weetikniet"
"2483",22084,"enschede",1.3100070737263,"Minderheden & Integratie","weetikniet"
"2484",22085,"enschede",0.935871537760698,"Zorg & Welzijn","ea"
"2485",22085,"enschede",0.935871537760698,"Bouw & Wonen","sp"
"2486",22085,"enschede",0.935871537760698,"Bestuur & Democratie","weetikniet"
"2487",22086,"enschede",0.793392238324074,"Kunst & Cultuur","gl"
"2488",22086,"enschede",0.793392238324074,"Bouw & Wonen","pvda"
"2489",22086,"enschede",0.793392238324074,"Zorg & Welzijn","ea"
"2490",22087,"enschede",1.11056849418776,"Onderwijs & Wetenschappen","gl"
"2491",22087,"enschede",1.11056849418776,"Kunst & Cultuur","gl"
"2492",22087,"enschede",1.11056849418776,"Bouw & Wonen","gl"
"2493",22088,"enschede",0.833653609499695,"Minderheden & Integratie","weetikniet"
"2494",22088,"enschede",0.833653609499695,"Onderwijs & Wetenschappen","d66"
"2495",22088,"enschede",0.833653609499695,"Natuur & Milieu","gl"
"2496",22089,"enschede",0.935871537760698,"Criminaliteit & Veiligheid","pvv"
"2497",22089,"enschede",0.935871537760698,"Minderheden & Integratie","pvv"
"2498",22090,"enschede",0.793392238324074,"Criminaliteit & Veiligheid","pvv"
"2499",22090,"enschede",0.793392238324074,"Minderheden & Integratie","pvv"
"2500",22091,"enschede",0.983363143468961,"Verkeer & Infrastructuur","weetikniet"
"2501",22091,"enschede",0.983363143468961,"Natuur & Milieu","weetikniet"
"2502",22091,"enschede",0.983363143468961,"Bouw & Wonen","weetikniet"
"2503",22092,"enschede",0.833653609499695,"Natuur & Milieu","weetikniet"
"2504",22092,"enschede",0.833653609499695,"Economie & Werkgelegenheid","weetikniet"
"2505",22092,"enschede",0.833653609499695,"Criminaliteit & Veiligheid","weetikniet"
"2506",22093,"enschede",0.983363143468961,"Economie & Werkgelegenheid","gl"
"2507",22093,"enschede",0.983363143468961,"Verkeer & Infrastructuur","gl"
"2508",22093,"enschede",0.983363143468961,"Onderwijs & Wetenschappen","gl"
"2509",22094,"enschede",0.793392238324074,"Natuur & Milieu","cda"
"2510",22094,"enschede",0.793392238324074,"Minderheden & Integratie","cda"
"2511",22095,"enschede",0.935871537760698,"Minderheden & Integratie","cda"
"2512",22095,"enschede",0.935871537760698,"Minderheden & Integratie","cu"
"2513",22095,"enschede",0.935871537760698,"Minderheden & Integratie","sp"
"2514",22095,"enschede",0.935871537760698,"Zorg & Welzijn","cda"
"2515",22095,"enschede",0.935871537760698,"Zorg & Welzijn","cu"
"2516",22095,"enschede",0.935871537760698,"Bestuur & Democratie","weetikniet"
"2517",22096,"enschede",0.793392238324074,"Zorg & Welzijn","cda"
"2518",22096,"enschede",0.793392238324074,"Zorg & Welzijn","sp"
"2519",22096,"enschede",0.793392238324074,"Zorg & Welzijn","pvv"
"2520",22096,"enschede",0.793392238324074,"Zorg & Welzijn","bbe"
"2521",22096,"enschede",0.793392238324074,"Bouw & Wonen","d66"
"2522",22096,"enschede",0.793392238324074,"Bouw & Wonen","cda"
"2523",22096,"enschede",0.793392238324074,"Bouw & Wonen","vvd"
"2524",22096,"enschede",0.793392238324074,"Bouw & Wonen","pvv"
"2525",22097,"enschede",1.3100070737263,"Verkeer & Infrastructuur","vvd"
"2526",22097,"enschede",1.3100070737263,"Verkeer & Infrastructuur","bbe"
"2527",22097,"enschede",1.3100070737263,"Natuur & Milieu","gl"
"2528",22097,"enschede",1.3100070737263,"Economie & Werkgelegenheid","vvd"
"2529",22097,"enschede",1.3100070737263,"Economie & Werkgelegenheid","d66"
"2530",22098,"enschede",1.3100070737263,"Natuur & Milieu","gl"
"2531",22098,"enschede",1.3100070737263,"Verkeer & Infrastructuur","weetikniet"
"2532",22098,"enschede",1.3100070737263,"Criminaliteit & Veiligheid","weetikniet"
"2533",22099,"enschede",0.935871537760698,"Bouw & Wonen","weetikniet"
"2534",22099,"enschede",0.935871537760698,"Bouw & Wonen","weetikniet"
"2535",22099,"enschede",0.935871537760698,"Verkeer & Infrastructuur","bbe"
"2536",22100,"enschede",0.793392238324074,"Natuur & Milieu","gl"
"2537",22100,"enschede",0.793392238324074,"Zorg & Welzijn","pvda"
"2538",22100,"enschede",0.793392238324074,"Onderwijs & Wetenschappen","pvda"
"2539",22101,"enschede",0.983363143468961,"Zorg & Welzijn","gl"
"2540",22101,"enschede",0.983363143468961,"Bouw & Wonen","gl"
"2541",22102,"enschede",0.833653609499695,"Natuur & Milieu","cda"
"2542",22102,"enschede",0.833653609499695,"Bouw & Wonen","cda"
"2543",22102,"enschede",0.833653609499695,"Bouw & Wonen","vvd"
"2544",22103,"enschede",0.983363143468961,"Natuur & Milieu","cda"
"2545",22103,"enschede",0.983363143468961,"Natuur & Milieu","vvd"
"2546",22103,"enschede",0.983363143468961,"Natuur & Milieu","d66"
"2547",22103,"enschede",0.983363143468961,"Zorg & Welzijn","cda"
"2548",22103,"enschede",0.983363143468961,"Zorg & Welzijn","vvd"
"2549",22103,"enschede",0.983363143468961,"Zorg & Welzijn","d66"
"2550",22103,"enschede",0.983363143468961,"Economie & Werkgelegenheid","cda"
"2551",22103,"enschede",0.983363143468961,"Economie & Werkgelegenheid","vvd"
"2552",22104,"enschede",0.935871537760698,"Zorg & Welzijn","weetikniet"
"2553",22104,"enschede",0.935871537760698,"Economie & Werkgelegenheid","gl"
"2554",22104,"enschede",0.935871537760698,"Economie & Werkgelegenheid","sp"
"2555",22104,"enschede",0.935871537760698,"Bouw & Wonen","sp"
"2556",22104,"enschede",0.935871537760698,"Bouw & Wonen","bbe"
"2557",22105,"enschede",0.935871537760698,"Criminaliteit & Veiligheid","weetikniet"
"2558",22105,"enschede",0.935871537760698,"Economie & Werkgelegenheid","weetikniet"
"2559",22105,"enschede",0.935871537760698,"Bestuur & Democratie","weetikniet"
"2560",22106,"enschede",0.983363143468961,"Bestuur & Democratie","cda"
"2561",22106,"enschede",0.983363143468961,"Bestuur & Democratie","pvda"
"2562",22106,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","cda"
"2563",22106,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","pvda"
"2564",22106,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","d66"
"2565",22106,"enschede",0.983363143468961,"Zorg & Welzijn","pvda"
"2566",22106,"enschede",0.983363143468961,"Zorg & Welzijn","cu"
"2567",22107,"enschede",0.833653609499695,"Bestuur & Democratie","pvda"
"2568",22107,"enschede",0.833653609499695,"Bestuur & Democratie","bbe"
"2569",22107,"enschede",0.833653609499695,"Verkeer & Infrastructuur","cda"
"2570",22107,"enschede",0.833653609499695,"Verkeer & Infrastructuur","pvda"
"2571",22107,"enschede",0.833653609499695,"Verkeer & Infrastructuur","dpe"
"2572",22107,"enschede",0.833653609499695,"Zorg & Welzijn","pvda"
"2573",22107,"enschede",0.833653609499695,"Zorg & Welzijn","bbe"
"2574",22108,"enschede",0.833653609499695,"Economie & Werkgelegenheid","vvd"
"2575",22108,"enschede",0.833653609499695,"Zorg & Welzijn","cda"
"2576",22108,"enschede",0.833653609499695,"Economie & Werkgelegenheid","cda"
"2577",22109,"enschede",1.3100070737263,"Zorg & Welzijn","cu"
"2578",22109,"enschede",1.3100070737263,"Zorg & Welzijn","sp"
"2579",22109,"enschede",1.3100070737263,"Zorg & Welzijn","bbe"
"2580",22109,"enschede",1.3100070737263,"Natuur & Milieu","gl"
"2581",22109,"enschede",1.3100070737263,"Natuur & Milieu","cu"
"2582",22109,"enschede",1.3100070737263,"Economie & Werkgelegenheid","cu"
"2583",22109,"enschede",1.3100070737263,"Economie & Werkgelegenheid","sp"
"2584",22109,"enschede",1.3100070737263,"Economie & Werkgelegenheid","bbe"
"2585",22110,"enschede",0.793392238324074,"Bouw & Wonen","weetikniet"
"2586",22110,"enschede",0.793392238324074,"Onderwijs & Wetenschappen","d66"
"2587",22110,"enschede",0.793392238324074,"Zorg & Welzijn","weetikniet"
"2588",22111,"enschede",0.983363143468961,"Zorg & Welzijn","gl"
"2589",22111,"enschede",0.983363143468961,"Zorg & Welzijn","pvda"
"2590",22111,"enschede",0.983363143468961,"Zorg & Welzijn","sp"
"2591",22111,"enschede",0.983363143468961,"Zorg & Welzijn","ea"
"2592",22111,"enschede",0.983363143468961,"Bouw & Wonen","cda"
"2593",22111,"enschede",0.983363143468961,"Bouw & Wonen","gl"
"2594",22111,"enschede",0.983363143468961,"Bouw & Wonen","pvda"
"2595",22111,"enschede",0.983363143468961,"Bouw & Wonen","d66"
"2596",22111,"enschede",0.983363143468961,"Bouw & Wonen","sp"
"2597",22111,"enschede",0.983363143468961,"Bouw & Wonen","ea"
"2598",22111,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","vvd"
"2599",22111,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","gl"
"2600",22111,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","pvda"
"2601",22111,"enschede",0.983363143468961,"Criminaliteit & Veiligheid","sp"
"2602",22112,"enschede",0.793392238324074,"Zorg & Welzijn","weetikniet"
"2603",22112,"enschede",0.793392238324074,"Bestuur & Democratie","weetikniet"
"2604",22112,"enschede",0.793392238324074,"Bouw & Wonen","weetikniet"
"2605",22113,"enschede",0.935871537760698,"Zorg & Welzijn","cda"
"2606",22113,"enschede",0.935871537760698,"Zorg & Welzijn","d66"
"2607",22113,"enschede",0.935871537760698,"Zorg & Welzijn","cu"
"2608",22113,"enschede",0.935871537760698,"Natuur & Milieu","gl"
"2609",22113,"enschede",0.935871537760698,"Natuur & Milieu","d66"
"2610",22113,"enschede",0.935871537760698,"Natuur & Milieu","cu"
"2611",22113,"enschede",0.935871537760698,"Minderheden & Integratie","gl"
"2612",22113,"enschede",0.935871537760698,"Minderheden & Integratie","d66"
"2613",22113,"enschede",0.935871537760698,"Minderheden & Integratie","cu"
"2614",22114,"enschede",1.11056849418776,"Onderwijs & Wetenschappen","weetikniet"
"2615",22114,"enschede",1.11056849418776,"Bouw & Wonen","weetikniet"
"2616",22114,"enschede",1.11056849418776,"Economie & Werkgelegenheid","weetikniet"
"2617",22116,"enschede",0.793392238324074,"Zorg & Welzijn","sp"
"2618",22116,"enschede",0.793392238324074,"Verkeer & Infrastructuur","vvd"
"2619",22116,"enschede",0.793392238324074,"Bouw & Wonen","bbe"
"2620",22117,"enschede",0.793392238324074,"Criminaliteit & Veiligheid","weetikniet"
"2621",22117,"enschede",0.793392238324074,"Bestuur & Democratie","weetikniet"
"2622",22117,"enschede",0.793392238324074,"Natuur & Milieu","weetikniet"
"2623",22118,"enschede",0.935871537760698,"Onderwijs & Wetenschappen","d66"
